조사년도,개방ID,학교명,시도명,대학원_야간박사과정여자재학생수,대학원_야간박사과정재학생수,대학원_야간석사과정여자재학생수,대학원_야간석사과정재학생수,대학원_주간박사과정여자재학생수,대학원_주간박사과정재학생수,대학원_주간석사과정여자재학생수,대학원_주간석사과정재학생수,대학원_여자재학생수,대학원_재학생수,대학원개황_석사과정입학정원수,대학원개황_학과수,대학원대학수,대학원개황_졸업생수,대학원개황_여자교원수,대학원개황_여자휴학생수,대학원개황_여자사무직원수,대학원개황_여자입학생수,대학원개황_여자졸업생수,대학원개황_재적학생수,대학원개황_재적여학생수,대학원개황_주야간석사과정입학정원수,대학원개황_주간석사과정휴학생수,대학원개황_주간석사과정여자휴학생수,대학원개황_주간석사과정재적학생수,대학원개황_주간석사과정재적여학생수,대학원개황_주간석사과정입학정원수,대학원개황_주간박사과정휴학생수,대학원개황_주간박사과정여자휴학생수,대학원개황_주간박사과정재적학생수,대학원개황_주간박사과정재적여학생수,대학원개황_주간박사과정입학정원수,대학원개황_박사과정학과수,대학원개황_박사과정졸업생수,대학원개황_박사과정여자졸업생수,대학원개황_박사과정입학정원수,대학원개황_석사과정여자졸업생수,대학원개황_석사과정졸업생수,대학원개황_교원정원수,대학원개황_교원수,대학원개황_휴학생수,대학원개황_학교수,대학원개황_사무직원정원수,대학원개황_사무직원수,대학원개황_입학생수,대학원개황_야간석사과정휴학생수,대학원개황_야간석사과정여자휴학생수,대학원개황_야간석사과정재적학생수,대학원개황_야간석사과정재적여학생수,대학원개황_야간석사과정입학정원수,대학원개황_야간박사과정휴학생수,대학원개황_야간박사과정여자휴학생수,대학원개황_야간박사과정재적학생수,대학원개황_야간박사과정재적여학생수,대학원개황_야간박사과정입학정원수
2016,5188408315,경기대학교 서비스경영전문대학원,서울,0,0,4,9,17,34,40,69,61,112,30,6,0,49,1,0,0,30,27,115,61,0,3,0,72,40,30,0,0,34,17,10,34,12,8,10,19,37,0,7,3,1,0,0,62,0,0,9,4,0,0,0,0,0,0
2016,5189378738,성균관대학교 국가전략대학원,서울,0,0,6,59,0,0,0,0,6,59,25,1,0,23,0,4,0,1,3,82,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,23,1,0,0,17,23,4,82,10,25,0,0,0,0,0
2016,5198851764,경일대학교 일반대학원,경북,0,0,0,0,24,79,26,94,50,173,30,14,0,46,0,6,0,30,10,190,56,0,9,3,103,29,30,8,3,87,27,35,87,20,3,35,7,26,0,0,17,1,0,0,76,0,0,0,0,0,0,0,0,0,0
2016,5217659950,숭실대학교 사회복지대학원,서울,0,0,192,277,0,0,0,0,192,277,140,10,0,132,0,26,0,94,84,317,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,132,0,1,40,1,0,0,147,40,26,317,218,140,0,0,0,0,0
2016,5222189128,경남과학기술대학교 창업대학원,경남,0,0,10,42,0,0,0,0,10,42,28,1,0,22,0,4,0,9,2,56,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,1,14,1,0,0,27,14,4,56,14,28,0,0,0,0,0
2016,5227308928,서울시립대학교 국제도시과학대학원,서울,0,0,10,86,0,0,39,71,49,157,39,3,0,49,1,1,0,28,21,168,50,0,0,0,71,39,0,0,0,0,0,0,0,0,0,0,21,49,0,6,11,1,0,0,92,11,1,97,11,39,0,0,0,0,0
2016,5228620529,서울장신대학교 일반대학원,경기,0,0,0,0,28,98,6,48,34,146,11,2,0,22,0,14,0,16,4,196,48,0,18,2,66,8,11,32,12,130,40,11,130,8,2,11,2,14,0,0,50,1,0,0,50,0,0,0,0,0,0,0,0,0,0
2016,5241926431,서울기독대학교 치유상담대학원,서울,0,0,14,23,0,0,0,0,14,23,14,1,0,13,0,4,0,9,13,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,6,1,0,0,15,6,4,29,18,14,0,0,0,0,0
2016,5242272973,연세대학교 행정대학원,서울,0,0,168,395,0,0,0,0,168,395,164,1,0,169,0,22,0,70,52,459,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,169,0,0,64,1,0,0,167,64,22,459,190,164,0,0,0,0,0
2016,5244222402,선문대학교 무도대학원,충남,0,0,1,12,0,0,0,0,1,12,0,1,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,1,0,0,0,0,0,0
2016,5246691107,상명대학교 교육대학원,서울,0,0,96,146,0,0,8,8,104,154,80,16,0,57,6,32,0,55,42,206,136,0,5,5,13,13,0,0,0,0,0,0,0,0,0,0,42,57,0,7,52,1,0,0,72,47,27,193,123,80,0,0,0,0,0
2016,5266335606,경희대학교 국제대학원,경기,0,0,0,0,5,7,107,166,112,173,45,3,0,74,1,11,3,56,39,196,123,0,21,11,187,118,45,2,0,9,5,10,9,5,0,10,39,69,0,10,23,1,0,4,98,0,0,0,0,0,0,0,0,0,0
2016,5269131004,성균관대학교 수자원전문대학원,경기,0,0,0,0,6,27,7,33,13,60,20,1,0,18,0,2,0,7,4,64,15,0,0,0,33,7,20,4,2,31,8,10,31,1,1,10,3,17,0,8,4,1,0,0,37,0,0,0,0,0,0,0,0,0,0
2016,5288549661,국민대학교 디자인대학원,서울,0,0,138,184,0,0,0,0,138,184,85,19,0,70,0,42,0,55,44,238,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,70,0,0,54,1,0,0,72,54,42,238,180,85,0,0,0,0,0
2016,5296387076,중부대학교 원격대학원,충남,0,0,0,0,0,0,538,869,538,869,280,5,0,299,0,37,0,193,166,925,575,0,56,37,925,575,280,0,0,0,0,0,0,0,0,0,166,299,0,0,56,1,0,0,300,0,0,0,0,0,0,0,0,0,0
2016,5301821768,한세대학교 사회복지대학원,경기,0,0,18,23,0,0,0,0,18,23,15,2,0,21,0,2,0,5,15,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,2,1,0,0,7,2,2,25,20,15,0,0,0,0,0
2016,5303786218,홍익대학교 세무대학원,서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5306109547,청주대학교 교육대학원,충북,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5308086872,전북대학교 경영대학원,전북,0,0,41,173,0,0,0,0,41,173,72,14,0,37,0,8,0,18,2,196,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,0,23,1,0,0,60,23,8,196,49,72,0,0,0,0,0
2016,5308098137,부산장신대학교 일반대학원,경남,0,0,0,0,0,0,1,13,1,13,7,1,0,3,0,2,0,1,1,16,3,0,3,2,16,3,7,0,0,0,0,0,0,0,0,0,1,3,0,0,3,1,0,0,8,0,0,0,0,0,0,0,0,0,0
2016,5311604321,한국해양대학교 대학원,부산,0,0,0,0,43,219,75,381,118,600,184,36,0,200,0,16,1,64,39,668,134,0,44,13,425,88,184,24,3,243,46,64,243,42,5,64,34,158,0,11,68,1,3,3,313,0,0,0,0,0,0,0,0,0,0
2016,5332823812,덕성여자대학교 대학원,서울,0,0,0,0,54,56,182,202,236,258,77,15,0,83,0,27,0,77,77,286,263,0,18,17,220,199,77,10,10,66,64,20,66,6,6,20,71,77,0,0,28,1,0,0,82,0,0,0,0,0,0,0,0,0,0
2016,5344069242,강남대학교 사회복지전문대학원,경기,0,0,0,0,20,29,33,52,53,81,35,1,0,30,3,11,0,26,22,97,64,0,7,4,59,37,35,9,7,38,27,10,38,4,2,10,20,26,0,8,16,1,0,0,33,0,0,0,0,0,0,0,0,0,0
2016,5355551779,서울한영대학교사회복지대학원,서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5360989689,경운대학교 일반대학원,경북,0,0,0,0,5,19,14,43,19,62,30,7,0,18,0,2,0,9,4,74,21,0,11,2,54,16,30,1,0,20,5,10,20,1,0,10,4,17,0,0,12,1,0,0,36,0,0,0,0,0,0,0,0,0,0
2016,5369210124,인제대학교 산업기술융합대학원,경남,0,0,13,37,0,0,0,0,13,37,40,4,0,0,0,0,0,13,0,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,37,0,0,37,13,40,0,0,0,0,0
2016,5372909963,동아대학교 교육대학원,부산,0,0,291,391,0,0,0,0,291,391,169,19,0,128,10,34,3,123,97,449,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,128,0,21,58,1,4,4,164,58,34,449,325,169,0,0,0,0,0
2016,5375577151,동의대학교 국가안전정책대학원,부산,0,0,0,0,0,0,5,20,5,20,20,4,0,0,0,0,0,5,0,20,5,0,0,0,20,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0
2016,5379281818,영산대학교 법무?경영대학원,부산,0,0,17,56,0,0,0,0,17,56,16,4,0,44,0,4,0,9,16,68,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,44,0,0,12,0,0,0,27,12,4,68,21,16,0,0,0,0,0
2016,5402223825,세종대학교 공공정책대학원,서울,0,0,91,173,0,0,0,0,91,173,95,7,0,0,1,4,0,38,0,185,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1,0,0,60,12,4,185,95,95,0,0,0,0,0
2016,5410708189,전북대학교 보건대학원,전북,0,0,14,20,0,0,0,0,14,20,12,3,0,1,0,0,0,9,1,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,12,1,0,21,14,12,0,0,0,0,0
2016,5424023211,중부대학교 인문산업대학원,충남,0,0,90,217,0,0,0,0,90,217,86,20,0,89,0,6,0,41,43,234,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,89,0,0,17,1,0,0,103,17,6,234,96,86,0,0,0,0,0
2016,5425220012,고려대학교 컴퓨터정보통신대학원,서울,0,0,13,115,0,0,0,0,13,115,59,5,0,37,0,1,0,6,7,128,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,0,0,13,1,0,0,36,13,1,128,14,59,0,0,0,0,0
2016,5432701230,광주여자대학교 사회개발대학원,광주,0,0,49,53,0,0,0,0,49,53,30,10,0,28,0,11,0,27,28,65,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,12,1,0,0,31,12,11,65,60,30,0,0,0,0,0
2016,5446199715,광주대학교언론홍보대학원,광주,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5448134660,한국해양대학교 교육대학원,부산,0,0,1,4,0,0,0,0,1,4,10,3,0,4,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,2,1,0,5,1,10,0,0,0,0,0
2016,5454686760,부산외국어대학교 글로벌골프대학원,부산,0,0,2,10,0,0,0,0,2,10,20,2,0,0,0,0,0,2,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,10,2,20,0,0,0,0,0
2016,5463489234,예원예술대학교 문화예술대학원,경기,0,0,14,31,0,0,0,0,14,31,40,6,0,13,0,0,0,3,13,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,14,0,0,31,14,40,0,0,0,0,0
2016,5463489234,예원예술대학교 문화예술대학원,전북,0,0,19,34,0,0,0,0,19,34,25,4,0,13,0,1,0,8,6,39,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,2,5,1,2,2,19,5,1,39,20,25,0,0,0,0,0
2016,5466341495,계명대학교 융합공학대학원,대구,0,0,0,0,0,0,2,13,2,13,30,3,0,1,0,0,0,0,0,13,2,0,0,0,13,2,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0
2016,5479805111,한국산업기술대학교 산업기술경영대학원,경기,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5497220695,성결대학교 교육대학원,경기,0,0,85,108,0,0,0,0,85,108,40,5,0,30,1,4,0,30,27,114,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,1,6,1,0,0,40,6,4,114,89,40,0,0,0,0,0
2016,5511371493,금오공과대학교 산업대학원,경북,0,0,23,165,0,0,0,0,23,165,78,8,0,40,0,1,0,11,4,188,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,23,1,0,0,72,23,1,188,24,78,0,0,0,0,0
2016,5517196714,연세대학교 정경대학원,강원,0,0,13,53,0,0,0,0,13,53,0,7,0,91,0,3,0,0,30,66,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,91,0,0,13,0,0,0,0,13,3,66,16,0,0,0,0,0,0
2016,5531125962,금오공과대학교 교육대학원,경북,0,0,42,59,0,0,0,0,42,59,50,5,0,9,0,4,0,31,8,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,5,1,0,0,37,5,4,64,46,50,0,0,0,0,0
2016,5533828556,경주대학교 문화관광복지대학원,경북,0,0,14,48,0,0,0,0,14,48,25,3,0,4,0,1,0,8,2,63,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,15,1,0,0,28,15,1,63,15,25,0,0,0,0,0
2016,5541965842,경기대학교 스포츠과학대학원,경기,0,0,0,1,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,5549719572,광주대학교 사회복지전문대학원,광주,0,0,0,0,5,9,41,59,46,68,30,1,0,41,2,8,0,21,31,86,54,0,11,7,70,48,30,7,1,16,6,5,16,3,2,5,29,38,0,7,18,1,0,0,35,0,0,0,0,0,0,0,0,0,0
2016,5550276398,서울대학교 행정대학원,서울,0,0,26,82,0,0,141,372,167,454,149,7,0,171,2,52,3,98,69,573,219,149,74,35,446,176,0,0,0,0,0,0,0,0,0,0,69,171,0,28,119,1,0,6,249,45,17,127,43,0,0,0,0,0,0
2016,5555038392,경희대학교 아트퓨전디자인대학원,경기,0,0,42,104,0,0,0,0,42,104,45,6,0,32,0,6,1,12,15,115,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,0,1,11,1,0,1,37,11,6,115,48,45,0,0,0,0,0
2016,5585519015,원광대학교 한의학전문대학원,전북,0,0,0,0,10,32,10,42,20,74,15,6,0,40,3,0,0,6,14,82,20,0,6,0,48,10,15,2,0,34,10,25,34,22,10,25,4,18,0,19,8,1,0,0,36,0,0,0,0,0,0,0,0,0,0
2016,5591479420,상지대학교 교육대학원,강원,0,0,16,27,0,0,0,0,16,27,55,9,0,39,0,1,0,2,21,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,39,0,0,5,1,0,0,3,5,1,32,17,55,0,0,0,0,0
2016,5607649385,위덕대학교 대학원,경북,0,0,0,0,24,45,20,31,44,76,23,6,0,32,0,5,0,24,14,82,49,0,1,1,32,21,23,5,4,50,28,24,50,15,4,24,10,17,0,0,6,1,0,2,40,0,0,0,0,0,0,0,0,0,0
2016,5608781814,계명대학교 연합신학대학원,대구,0,0,0,0,0,0,65,106,65,106,50,3,0,31,0,11,0,21,18,134,76,0,28,11,134,76,50,0,0,0,0,0,0,0,0,0,18,31,0,0,28,1,0,0,35,0,0,0,0,0,0,0,0,0,0
2016,5622779190,성균관대학교 행정대학원,서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5635147929,침례신학대학교 목회신학대학원,대전,0,0,0,0,2,33,33,116,35,149,40,1,0,26,0,4,0,9,4,167,39,0,18,4,134,37,40,0,0,33,2,10,33,1,0,10,4,25,0,8,18,1,0,0,49,0,0,0,0,0,0,0,0,0,0
2016,5636268556,삼육대학교 대학원,서울,0,0,0,0,60,129,97,200,157,329,85,15,0,90,0,21,0,91,45,369,178,0,28,16,228,113,85,12,5,141,65,40,141,14,5,40,40,76,0,0,40,1,0,0,167,0,0,0,0,0,0,0,0,0,0
2016,5637840330,장로회신학대학교 일반대학원,서울,0,0,0,0,24,64,70,240,94,304,124,3,0,95,0,17,0,41,26,349,111,0,42,17,282,87,124,3,0,67,24,17,67,10,2,17,24,85,0,0,45,1,0,0,139,0,0,0,0,0,0,0,0,0,0
2016,5647400259,가톨릭대학교 의학전문대학원,서울,0,0,0,0,0,0,183,377,183,377,93,1,0,95,0,1,0,40,42,378,184,0,1,1,378,184,93,0,0,0,0,0,0,0,0,0,42,95,0,0,1,0,0,0,93,0,0,0,0,0,0,0,0,0,0
2016,5648208677,남부대학교 산업정책대학원,광주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5654910981,수원대학교 일반대학원,경기,0,0,0,0,59,176,43,113,102,289,85,26,0,122,0,11,0,57,39,320,113,0,20,9,133,52,85,11,2,187,61,49,187,33,4,49,35,89,0,0,31,1,0,0,145,0,0,0,0,0,0,0,0,0,0
2016,5656966626,서원대학교 교육대학원,충북,0,0,88,126,0,0,0,0,88,126,65,1,0,26,0,32,0,32,20,175,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,0,0,49,1,0,0,54,49,32,175,120,65,0,0,0,0,0
2016,5666651010,침례신학대학교 신학대학원,대전,0,0,0,0,0,0,113,482,113,482,160,1,0,146,0,12,0,37,21,538,125,0,56,12,538,125,160,0,0,0,0,0,0,0,0,0,21,146,0,0,56,1,0,0,148,0,0,0,0,0,0,0,0,0,0
2016,5689744830,한국공학대학교 산업기술경영대학원,경기,0,0,29,231,0,0,0,0,29,231,60,17,0,89,0,0,0,22,2,237,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,89,0,2,6,1,0,0,142,6,0,237,29,60,0,0,0,0,0
2016,5690851509,국민대학교 행정대학원,서울,0,0,102,164,0,0,0,0,102,164,55,5,0,53,2,5,0,56,34,173,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,53,0,2,9,1,0,0,86,9,5,173,107,55,0,0,0,0,0
2016,5697620868,서울시립대학교 교육대학원,서울,0,0,60,92,0,0,0,0,60,92,54,5,0,43,3,23,0,17,26,122,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,43,0,3,30,1,0,0,26,30,23,122,83,54,0,0,0,0,0
2016,5700333118,서울성경신학대학원대학교,서울,0,0,0,0,7,9,29,77,36,86,40,3,0,15,1,0,4,22,3,93,36,0,6,0,83,29,40,1,0,10,7,5,10,2,0,5,3,13,1,12,7,1,10,8,45,0,0,0,0,0,0,0,0,0,0
2016,5701167821,한신대학교신학전문대학원,서울,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5705932497,서울과학기술대학교 나노IT디자인융합대학원,서울,0,0,0,0,21,78,19,47,40,125,28,4,0,0,4,4,0,8,0,141,44,0,6,2,53,21,28,10,2,88,23,36,88,0,0,36,0,0,0,16,16,1,0,0,26,0,0,0,0,0,0,0,0,0,0
2016,5708145320,동아대학교 의학전문대학원,부산,0,0,0,0,0,0,29,55,29,55,0,1,0,23,0,0,0,0,12,56,29,0,1,0,56,29,0,0,0,0,0,0,0,0,0,0,12,23,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5710470795,영산대학교 공과대학원,경남,0,0,1,10,0,0,0,0,1,10,5,4,0,6,0,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,5,0,0,10,1,5,0,0,0,0,0
2016,5728496313,장로회신학대학교 목회전문대학원,서울,0,0,0,0,3,127,11,55,14,182,30,1,0,39,0,5,0,9,2,231,19,0,20,4,75,15,30,29,1,156,4,46,156,27,1,46,1,12,0,14,49,1,0,0,76,0,0,0,0,0,0,0,0,0,0
2016,5744977414,서울시립대학교 디자인전문대학원,서울,0,0,0,0,0,0,24,38,24,38,20,1,0,16,1,4,0,15,13,44,28,0,6,4,44,28,20,0,0,0,0,0,0,0,0,0,13,16,0,8,6,1,0,0,21,0,0,0,0,0,0,0,0,0,0
2016,5754322230,서울한영대학교 통역대학원,서울,0,0,0,0,0,0,4,7,4,7,7,1,0,6,0,1,0,2,2,8,5,0,1,1,8,5,7,0,0,0,0,0,0,0,0,0,2,6,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0
2016,5755504012,단국대학교 국제대학원,경기,0,0,47,56,0,0,0,0,47,56,25,2,0,21,1,10,0,27,19,66,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,0,1,10,1,0,0,32,10,10,66,57,25,0,0,0,0,0
2016,5758518278,동국대학교 언론정보대학원,서울,0,0,32,92,0,0,0,0,32,92,40,3,0,32,0,5,0,14,11,109,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,32,0,0,17,1,0,0,37,17,5,109,37,40,0,0,0,0,0
2016,5760644733,성균관대학교 국정관리대학원,서울,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,6,13,0,0,0,1,0,0,38,0,0,0,0,0,0,0,0,0,0
2016,5766724765,협성대학교 사회복지대학원,경기,0,0,14,15,0,0,16,20,30,35,10,3,0,21,0,0,0,10,11,37,30,0,0,0,20,16,0,0,0,0,0,0,0,0,0,0,11,21,0,0,2,1,0,0,14,2,0,17,14,10,0,0,0,0,0
2016,5774459183,협성대학교 예술대학원,경기,0,0,12,21,0,0,0,0,12,21,12,3,0,6,0,1,0,5,3,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,5,1,0,0,9,5,1,26,13,12,0,0,0,0,0
2016,5785530269,전북대학교 교육대학원,전북,0,0,332,426,0,0,0,0,332,426,224,27,0,127,0,59,0,141,100,516,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,127,0,0,90,1,0,0,175,90,59,516,391,224,0,0,0,0,0
2016,5785552263,경희대학교 동서의학대학원,경기,0,0,0,0,21,44,57,84,78,128,50,6,0,49,8,1,3,49,31,132,79,0,3,1,87,58,50,1,0,45,21,20,45,13,7,20,24,36,0,17,4,1,0,4,78,0,0,0,0,0,0,0,0,0,0
2016,5787148714,호서대학교 연합신학전문대학원,충남,0,0,0,0,11,53,44,80,55,133,35,6,0,35,1,7,0,29,24,148,62,0,8,4,88,48,35,7,3,60,14,18,60,3,2,18,22,32,0,11,15,1,0,0,61,0,0,0,0,0,0,0,0,0,0
2016,5794296801,대구대학교 교육대학원,경북,0,0,0,0,0,0,319,465,319,465,170,1,0,104,3,35,0,96,65,524,354,0,59,35,524,354,170,0,0,0,0,0,0,0,0,0,65,104,0,13,59,1,0,0,140,0,0,0,0,0,0,0,0,0,0
2016,5800427258,한일장신대학교 NGO정책대학원,전북,0,0,2,3,0,0,0,0,2,3,5,1,0,1,0,3,0,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,2,4,3,7,5,5,0,0,0,0,0
2016,5802759170,극동대학교 보건과학대학원,충북,0,0,3,11,0,0,0,0,3,11,10,1,0,6,0,1,0,0,2,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,4,1,0,0,6,4,1,15,4,10,0,0,0,0,0
2016,5814495444,고려대학교 생명환경과학대학원,서울,0,0,103,169,0,0,0,0,103,169,73,7,0,49,0,11,0,49,28,195,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,49,0,0,26,1,0,0,74,26,11,195,114,73,0,0,0,0,0
2016,5822667598,동의대학교 산업문화대학원,부산,0,0,40,75,0,0,0,0,40,75,45,12,0,23,1,0,0,21,11,76,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,0,3,1,1,0,0,33,1,0,76,40,45,0,0,0,0,0
2016,5837299048,제주대학교 법학전문대학원,제주,0,0,0,0,0,0,53,120,53,120,40,1,0,32,5,5,0,23,12,134,58,0,14,5,134,58,40,0,0,0,0,0,0,0,0,0,12,32,0,28,14,1,0,0,44,0,0,0,0,0,0,0,0,0,0
2016,5837693870,고려대학교 융합소프트웨어전문대학원,서울,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5838415920,총신대학교 교육대학원,서울,0,0,262,282,0,0,0,0,262,282,47,2,0,27,0,32,0,74,20,318,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,0,0,36,1,0,0,76,36,32,318,294,47,0,0,0,0,0
2016,5849683880,연세대학교 커뮤니케이션대학원,서울,0,0,0,0,18,30,90,135,108,165,71,6,0,57,2,18,0,50,44,192,126,0,18,12,153,102,71,9,6,39,24,10,39,7,7,10,37,50,0,11,27,1,0,0,79,0,0,0,0,0,0,0,0,0,0
2016,5869880378,위덕대학교 교육대학원,경북,0,0,44,58,0,0,0,0,44,58,30,1,0,23,0,2,0,11,15,62,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,0,2,4,1,0,0,14,4,2,62,46,30,0,0,0,0,0
2016,5869889497,이화여자대학교 임상보건과학대학원,서울,0,0,143,143,0,0,0,0,143,143,69,1,0,68,0,20,0,62,68,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,20,1,0,0,62,20,20,163,163,69,0,0,0,0,0
2016,5875818789,영남대학교 경영대학원,대구,0,0,54,198,0,0,0,0,54,198,85,1,0,61,0,4,0,20,20,212,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,61,0,0,14,1,0,0,71,14,4,212,58,85,0,0,0,0,0
2016,5879304587,인제대학교 경영대학원,경남,0,0,7,31,0,0,0,0,7,31,30,2,0,12,0,0,1,3,3,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,5,1,0,2,17,5,0,36,7,30,0,0,0,0,0
2016,5881775438,서강대학교 기술경영전문대학원,서울,0,0,0,0,0,0,23,104,23,104,50,2,0,48,1,1,0,8,9,114,24,0,10,1,114,24,50,0,0,0,0,0,0,0,0,0,9,48,0,9,10,1,0,0,51,0,0,0,0,0,0,0,0,0,0
