공시년도,개방ID,학교명,학교급명,시도교육청명,공시차수,급식사고발생유무,급식사고발생일자,급식사고귀책사유내용,급식사고처리현황내용,입력일련번호,급식사고학생수,급식사고발생건수
2011,7982084035,성지여자중학교,중학교,경상남도교육청,2,Y,20110420, ,제외,117,0,1
2011,7984001815,부천북여자중학교,중학교,경기도교육청,2,Y,20110411, ,.,7,0,1
2011,8000640630,모현중학교,중학교,경기도교육청,2,Y,101, ,급식사고 없음.,59,0,1
2011,8000914216,금양중학교,중학교,부산광역시교육청,2,Y,20110228, ,해당없음,69,0,1
2011,8004323303,신라고등학교,고등학교,경상북도교육청,2,Y,20110228, ,사고 발생 없음,153,0,1
2011,8019349038,봉덕초등학교,초등학교,충청북도교육청,2,Y,20110420, ,해당없음,66,0,1
2011,8022368669,사동초등학교,초등학교,경상북도교육청,2, ,20100830, ,역학조사결과 원인균 불검출이며 위생관리 철저지시 받음,2,48,1
2011,8022368669,사동초등학교,초등학교,경상북도교육청,2, ,20100831, ,의심환자 있었으나 검사결과 이상 없었음,1,24,1
2011,8029079020,서울도곡초등학교,초등학교,서울특별시교육청,2,Y,101, ,이상무,184,0,1
2011,8056642472,담양고등학교,고등학교,전라남도교육청,2,Y,20110421, ,없음,103,0,1
2011,8071758329,논산내동초등학교,초등학교,충청남도교육청,2,Y,20101231, ,해당없음,78,0,1
2011,8082385241,한빛고등학교,고등학교,전라남도교육청,2,Y,20110401, ,없음,122,0,1
2011,8136915624,용머리초등학교,초등학교,경기도교육청,2,Y,20110415, ,급식사고 없음,179,0,1
2011,8154591381,논곡중학교,중학교,경기도교육청,2,Y,20110228, ,해당없음,187,0,1
2011,8159793257,한국바둑고등학교,고등학교,전라남도교육청,2,Y,101, ,해당사항없습니다.,109,0,1
2011,8170181453,제천산업고등학교,고등학교,충청북도교육청,2,Y,20110228, ,처리현황,8,0,1
2011,8191136479,원덕초등학교,초등학교,경기도교육청,2,Y,20110228, ,해당 없음,267,0,1
2011,8209025204,대소중학교,중학교,충청북도교육청,2,Y,20110420, ,없음,58,0,1
2011,8250693857,경주여자중학교,중학교,경상북도교육청,2,Y,101, ,급식사고없음,178,0,1
2011,8252165317,진원동초등학교,초등학교,전라남도교육청,2,Y,101, ,0,100,0,1
2011,8279980361,대연중학교,중학교,부산광역시교육청,2,Y,101, ,해당사항없음,9,0,1
2011,8287735700,서울대청초등학교,초등학교,서울특별시교육청,2,Y,20110401, ,급식사고발생없음,58,0,1
2011,8295955061,금성고등학교,고등학교,전라남도교육청,2,Y,20110228, ,사고없음,106,0,1
2011,8296288728,대전서부초등학교,초등학교,대전광역시교육청,2,Y,20110401, ,급식사고없었음,4,0,1
2011,8306834638,양천고등학교,고등학교,서울특별시교육청,2,Y,20110301, ,해당없음,69,0,1
2011,8364786982,주덕중학교,중학교,충청북도교육청,2,Y,20110420, ,해당없음,53,0,1
2011,8379384100,광양서초등학교,초등학교,전라남도교육청,2,Y,101, ,0,112,0,1
2011,8387232244,파주초등학교,초등학교,경기도교육청,2,Y,101, ,해당없음,257,0,1
2011,8396392524,수도여자고등학교,고등학교,서울특별시교육청,2,Y,20110420, ,없음,148,0,1
2011,8403585672,대청중학교,중학교,서울특별시교육청,2,Y,20110416, ,없음,71,0,1
2011,8421531796,화성고등학교,고등학교,경기도교육청,2,Y,20110415, ,사고발생건수없음,199,0,1
2011,8424207568,토지초등학교,초등학교,전라남도교육청,2,Y,20110101, ,사고 없음,53,0,1
2011,8428701877,송우초등학교,초등학교,경기도교육청,2,Y,20110401, ,급식사고 미발생,104,0,1
2011,8457244336,호계중학교,중학교,경기도교육청,2,Y,20110411, ,없음,14,0,1
2011,8468553602,송원여자상업고등학교,고등학교,광주광역시교육청,2,Y,101, ,없음,48,0,1
2011,8473934650,가온고등학교,고등학교,경기도교육청,2,Y,20110415, ,사고 발생 없음,189,0,1
2011,8494698166,동강초등학교,초등학교,전라남도교육청,2,Y,20110418, ,급식사고 없음,49,0,1
2011,8502692222,서울천호초등학교,초등학교,서울특별시교육청,2,Y,20110414, ,해당사항 없음,49,0,1
2011,8535307347,강하초등학교,초등학교,경기도교육청,2,Y,20110228, ,해당없음,237,0,1
2011,8550551950,인천당하초등학교,초등학교,인천광역시교육청,2,Y,101, ,해당사항없음,23,0,1
2011,8550779938,군외초등학교,초등학교,전라남도교육청,2,Y,20110420, ,해당사항없음,89,0,1
2011,8555772066,일산양일중학교,중학교,경기도교육청,2,Y,20100901, ,없음,299,0,1
2011,8570144414,성신초등학교,초등학교,서울특별시교육청,2,Y,101, ,0,135,0,1
2011,8574068486,사내고등학교,고등학교,강원특별자치도교육청,2,Y,20100827, ,"중고학생수 28명 검사후 고등학생 9명 학생 가검물에서 Vibrio parahaemolyticus이 검출 되었으나   1주일 동안 제공 되었던 보존식,  급식기구, 식수에서는 해당 원인균이 전혀 검출되지 않아 원인규명이 어려움 ",65,9,1
2011,8577791929,무원중학교,중학교,경기도교육청,2,Y,20110215, ,해당없음,213,0,1
2011,8596681118,영등포공업고등학교,고등학교,서울특별시교육청,2,Y,20110401, ,없음,11,0,1
2011,8607964098,문창고등학교,고등학교,경상북도교육청,2,Y,20101231, ,급식사고없음,71,0,1
2011,8625155985,부산백양고등학교,고등학교,부산광역시교육청,2,Y,20100906, ,"역학조사 결과 균이 검출되지 않아 발병원인 및 정확한 감염경로를 알수 없어 책임소재가 불분명하며 급식으로 인한 식중독으로 보기 어려움. 식중독 방지를 위한 개선방안(개인위생철저,식중독 예방교육,보존식관리 등)과 향후계획을 수립하여 관리",68,152,1
2011,8646575570,임실고등학교,고등학교,전북특별자치도교육청,2,Y,20110414, ,사고 발생 없음.,47,0,1
2011,8648017525,서울문현초등학교,초등학교,서울특별시교육청,2,Y,20100302, ,사고발생 없음,64,0,1
2011,8667245745,월평초등학교,초등학교,부산광역시교육청,2,Y,20110316, ,없음,73,0,1
2011,8679173529,아산배방중학교,중학교,충청남도교육청,2,Y,20110413, ,해당없음,56,0,1
2011,8698877573,두원공업고등학교,고등학교,경기도교육청,2,Y,20110414, ,급식사고 없음.,130,0,1
2011,8726868569,국립공주대학교사범대학부설중학교,중학교,교육부,2,Y,20101231, ,1년동안 급식사고 없음,13,0,1
2011,8825898945,양주백석고등학교,고등학교,경기도교육청,2,Y,20110415, ,해당없음,183,0,1
2011,8830880343,용산철도고등학교,고등학교,서울특별시교육청,2,Y,20110416, ,해당사항없음,74,0,1
2011,8836972177,에바다학교,특수학교,경기도교육청,2,Y,20110414, ,사고발생(해당없음),136,0,1
2011,8869711756,구월중학교,중학교,인천광역시교육청,2,Y,20100101, ,해당없음,24,0,1
2011,8884606063,전남대학교사범대학부설중학교,중학교,교육부,2,Y,20101231, ,해당사항 없음,7,0,1
2011,8889428675,금파공업고등학교,고등학교,광주광역시교육청,2,Y,20110420, ,급식사고 없음,40,0,1
2011,8895992577,신천중학교,중학교,서울특별시교육청,2,Y,20110401, ,사고없음,170,0,1
2011,8896520435,인하대학교사범대학부속고등학교,고등학교,인천광역시교육청,2,Y,20110228, ,해당없음,35,0,1
2011,8897503197,경구중학교,중학교,대구광역시교육청,2,Y,20100101, ,해당없음,33,0,1
2011,8907994925,대미초등학교,초등학교,충청북도교육청,2,Y,20110420, ,0,55,0,1
2011,8925170719,이화여자외국어고등학교,고등학교,서울특별시교육청,2,Y,101, ,없음,26,0,1
2011,8934826135,상지여자고등학교,고등학교,강원특별자치도교육청,2,Y,20100412, ,해당없음,4,0,1
2011,8958264887,서울명일초등학교,초등학교,서울특별시교육청,2,Y,101, ,사고없음,61,0,1
2011,8960353791,세연고등학교,고등학교,부산광역시교육청,2,Y,20110415, ,해당없음,32,0,1
2011,8998652517,기민중학교,중학교,충청남도교육청,2,Y,20110414, ,발생학생수 없음,61,0,1
2011,9021196484,호원초등학교,초등학교,경기도교육청,2,Y,101, ,급식사고 발생하지 않음,168,0,1
2011,9033948242,휘경여자고등학교,고등학교,서울특별시교육청,2,Y,101, ,없음.,127,0,1
2011,9042949736,봉화초등학교,초등학교,경상북도교육청,2,Y,20110419, ,해당없음,148,0,1
2011,9053252100,경신중학교,중학교,서울특별시교육청,2,Y,20110228, ,해당없음,196,0,1
2011,9064448177,풍산고등학교,고등학교,경상북도교육청,2,Y,20100401, ,발생없음,139,0,1
2011,9073011934,함열여자중학교,중학교,전북특별자치도교육청,2,Y,20100916, ,해당없음,105,0,1
2011,9093438029,경희여자고등학교,고등학교,서울특별시교육청,2,Y,20110401, ,해당없음,175,0,1
2011,9099864602,한영고등학교,고등학교,서울특별시교육청,2,Y,20110228, ,해당없음,160,0,1
2011,9105108320,용원초등학교,초등학교,충청북도교육청,2,Y,20110415, ,급식사고 발생이 없음,31,0,1
2011,9127609372,정림초등학교,초등학교,경기도교육청,2,Y,20100101, ,해당없음,42,0,1
2011,9140127241,천안업성고등학교,고등학교,충청남도교육청,2,Y,101, ,.,12,0,1
2011,9196147322,고성고등학교,고등학교,강원특별자치도교육청,2,Y,20110418, ,급식사고 발생 없음,61,0,1
2011,9256538331,화창초등학교,초등학교,경기도교육청,2,Y,20110418, ,해당사항없음,243,0,1
2011,9260348141,영종중학교,중학교,인천광역시교육청,2,Y,20100228, ,해당없음,40,0,1
2011,9261804580,상색초등학교,초등학교,경기도교육청,2,Y,20101230, ,0,259,0,1
2011,9314733684,신명중학교,중학교,서울특별시교육청,2,Y,20110414, ,급식사고없음,42,0,1
2011,9321973502,장항고등학교,고등학교,충청남도교육청,2,Y,20110228, ,없음,69,0,1
2011,9376859545,울산경의고등학교,고등학교,울산광역시교육청,2,Y,20100909, ," ? 학교장 주재 긴급대책회의      - 2010.09.11 급식 전면 중지. 향후 더 이상 환자 발병 없어 2010.09.13  급식 다시 재개.      - 환자수 현황 계속 체크.      - 계속 복통을 호소하는 학생에 대해서는 병원치료 조치,   ? 역학조사 수행   ? 전면 정수기 사용 금지, 개인 물 준비 및 끓인 물 제공.  ? 역학조사 결과 발생원인 규명 및 사후관리 철저  ",15,10,1
2011,9398885846,횡성여자고등학교,고등학교,강원특별자치도교육청,2,Y,20100301, ,해당사항 없음,71,0,1
2011,9416507959,전주팔복초등학교,초등학교,전북특별자치도교육청,2,Y,101, ,미발생,42,0,1
2011,9492899417,산대초등학교,초등학교,경상북도교육청,2,Y,20110101, ,급식사고 발생 없음,29,0,1
2011,9507552862,은성중학교,중학교,서울특별시교육청,2,Y,101, ,급식 사고 발생하지 않았음,180,0,1
2011,9515482008,남항초등학교,초등학교,부산광역시교육청,2,Y,20110413, ,없음,22,0,1
2011,9540954411,부북초등학교,초등학교,경상남도교육청,2,Y,20110419, ,급식사고 없음,105,0,1
2011,9547354698,연세대학교재활학교,특수학교,서울특별시교육청,2,Y,20110401, ,없음,128,0,1
2011,9549944102,천천중학교,중학교,전북특별자치도교육청,2,Y,20110420, ,해당없음,104,0,1
2011,9606872916,안계고등학교,고등학교,경상북도교육청,2,Y,20110301, ,급식사고 없음,6,0,1
2011,9611673533,신관초등학교,초등학교,충청남도교육청,2,Y,20110412, ,급식사고 발생 없음,25,0,1
2011,9629464626,연곡초등학교,초등학교,강원특별자치도교육청,2,Y,20110301, ,급식사고 발생없음,18,0,1
2011,9633399963,내성초등학교,초등학교,경상북도교육청,2,Y,20110419, ,해당사항 없음,159,0,1
2011,9669318497,일산대진고등학교,고등학교,경기도교육청,2,Y,20110412, ,해당없음,83,0,1
2011,9711679697,동원중학교,중학교,경상남도교육청,2, ,20110401, ,0,51,0,1
2011,9717231333,봉화중학교,중학교,경상북도교육청,2,Y,20110301, ,급식사고발생 없음,27,0,1
2011,9719724178,북원여자고등학교,고등학교,강원특별자치도교육청,2,Y,20110422, ,없음,30,0,1
2011,9738035082,이포고등학교,고등학교,경기도교육청,2,Y,20110418, ,해당없음,241,0,1
2011,9751710593,인천남동초등학교,초등학교,인천광역시교육청,2,Y,20110418, ,해당없음,36,0,1
2011,9752523303,포항여자중학교,중학교,경상북도교육청,2,Y,20110414, ,해당없음,82,0,1
2011,9767946541,삼성초등학교,초등학교,충청북도교육청,2,Y,20100401, ,.,36,0,1
2011,9772992312,노원고등학교,고등학교,서울특별시교육청,2,Y,20110401, ,사고발생하지 않음,179,0,1
2011,9780098557,가산중학교,중학교,서울특별시교육청,2,Y,20100302, ,한 건도 발생하지 않음,205,0,1
2011,9785895347,경주중학교,중학교,경상북도교육청,2,Y,20100301, ,해당없음,173,0,1
2011,9794562637,명일중학교,중학교,서울특별시교육청,2,Y,20110414, ,현재까지 급식사고 없음,38,0,1
2011,9808917284,남산중학교,중학교,부산광역시교육청,2,Y,20110415, ,해당없음,44,0,1
2011,9844601392,동북고등학교,고등학교,서울특별시교육청,2,Y,20110404, ,없습니다,20,0,1
2011,9868144214,장충중학교,중학교,서울특별시교육청,2,Y,20110418, ,해당없음,84,0,1
2011,9868144214,장충중학교,중학교,서울특별시교육청,2,Y,20110418, ,해당없음,85,0,1
2011,9919093310,당진고등학교,고등학교,충청남도교육청,2, ,100706, ,임시 급식중단 및 방역 소독 등 위생관리 및 위생교육에 철저를 기함. ,1,43,1
2011,9940120220,빛고을초등학교,초등학교,광주광역시교육청,2,Y,20110228, ,급식사고 미발생,3,0,1
2011,9959737896,상지미래경영고등학교,고등학교,경상북도교육청,2,Y,20110420, ,급식사고가 발생하지 않았음.,171,0,1
2011,9975351035,이서고등학교,고등학교,경상북도교육청,2,Y,20101001, ,급식사고 없었음,161,0,1
2011,9983545720,서울신사초등학교,초등학교,서울특별시교육청,2,Y,20110412, ,제외,72,0,1
2011,9991062343,이월중학교,중학교,충청북도교육청,2,Y,20110411, ,급식사고 없음,4,0,1
2011,9997756063,상리초등학교,초등학교,부산광역시교육청,2,Y,20110415, ,없음,46,0,1
2012,1024109303,영광중학교,중학교,경상북도교육청,2,Y,20110824, ,"원인 - 비빔밥위의 야채고명+양념고추장으로 추정,   조치내용- 급식실 모든 조리 및 설비기구 청소, 소독. 조리종사자, 학생 등 모두 손소독 등 개인위생관리를 위한 위생교육 실시 및 확인. 교내  먹는 물 소독 철저. 교내외 방역 및 청소 철저. 식재료 납품업체 담당자 위생교육 및 보건증 확인 철저. 영양사와 조리사 각 1개월 업무정지 처분. 학교장 과태료 300만원.",1,12,1
2012,1061311006,개원초등학교,초등학교,부산광역시교육청,2,Y,20120204, ,"식중독의심환자발생후 학교에서 조치해야 할 사항준수, 발생원인 조사중, 결과 자료 미수신 ",1,58,1
2012,1084438085,양운고등학교,고등학교,부산광역시교육청,2,Y,20110401, ,"4월1일(금) : 해운대보건소(환자 설문조사, 채변검사 등), 해운대구청(보존식,음용수, 매점빵 등 수거) 방문  4월2일(토) : 해운대보건소(전체 학생 및 교직원에 대한 설문조사 실시)  4월4일(월) : 해운대보건소(추가 채변검사), 부산지방식약청, 부산시청(급식소 위생환경 등 조사)  4월5일(화)~4월7일(목) : 기존환자 추이 및 추가 환자 파악지도  4월8일(금) : 해운대구청(지하수 추가 가검물 채취)  4월19일(월) : 운반위탁(도시락)급식 실시-지하수로 인해 우반위탁으로 학교급식소위원회 심의    보건소(역학조사관)의 종합결론  집단설사환자에 대한 원인균(캠필로박터 제주니)은 밝혀내고, 원인체를 정확히 밝혀내지 못하였음.    직영급식 전환(2012.06.01)",1,44,1
2012,1105667769,영복여자고등학교,고등학교,경기도교육청,2,Y,20110518, ,"원인:김치업체의 노로바이러스(지하수사용)/급식중단 및 조리실 소독, 조리종사원 위생교육 실시, 교육청 위생교육 참가(담당자)",1,142,1
2012,1305485904,군산여자고등학교,고등학교,전북특별자치도교육청,2,Y,20110401, ,"개교기념(2011.4.1) 3학년만 등교 외부도시락 및 분식으로 급식하여 배앓이 2011년4월2일날 인지하여 즉시 교육청 신고, 보존식 및 조리원 가검물 채취결과 급식관련없음,외부도시락 및 간식반입으로 결론",1,16,1
2012,1804721176,재송초등학교,초등학교,부산광역시교육청,2,Y,20110708, ,"검사결과 정수기 5대중 3대에서 먹는물 기준인 세균 기준치 초과 검출,   대변검사에서 장독소성대장균8명, 장응집성대장균1명검출  설사환자 발생에 따른 병원체는 장독소성대장균으로   설문조사결과 7월4일, 7월6일 음식으로 추정되며  정확한 감염원은 찾을수 없음  학교장, 영양교사 주의 조치",1,123,1
2012,2148345947,대일외국어고등학교,고등학교,서울특별시교육청,2,Y,20110716, ,"1. 2011.7.19 :교육청, 보건소 신고  2. 학교 : 방학중으로 자율학습, 급식 중단      보건소 : 역학조사, 급식실 방역소독, 손소독제등 배부      교육청 :집단환자 발생 현황을 학교에게 매일 보고 받고 대처방법등에 대한 협조   3. 역학조사 결과:     - 추정원인병원체: Campylobacter jejuni,      -  추정감염원 : 계란찜 (추정)  4. 조치사항:      - 수인성?식품매개질환 유행 예방을 위한 올바른 손씻기 등 개인위생 수칙을 준수하도록 보건 교육     - 예방 리플릿을 배부(보건소)하여 비치(학교)     - 학교 급식소, 교실 및 화장실에 대한 방역소독을 실시     - 교육청,보건소 협의하에 8월 1일 급식재개     - 8월 2일 :유행 종결     - 12월20일 :영양사 면허 1개월 정지",1,26,1
2012,2231304526,서울가원초등학교,초등학교,서울특별시교육청,2,Y,20110228, ,급식사고 없음,1,1,1
2012,2925900101,서대전여자고등학교,고등학교,대전광역시교육청,2, ,20110518, ,원인불명으로 판정남.,1,76,1
2012,2937932491,동신중학교,중학교,부산광역시교육청,2,Y,20110719, ,"보존식,환경검체에서의 결과는 음성이나,환례6건에서 동일한 병원체가 검출되어,가능성은 있으나 추정감염원 불명으로 판단. 손씻기등 개인위생철저 및 식중독 예방교육실시, 철저한 식재료 검수 및 검식철저. 조리된 음식 2시간이내에 배식되도록 철저히 지도. 조리실 내 청결 및 소독 철저히 지도. 원산지 확인 철저 및 HACCP인증 제품 사용. 학교내 집단 환자 감시체계 상시 구축 운영 철저. ",1,14,1
2012,3011433064,화홍고등학교,고등학교,경기도교육청,2,Y,20110519, ,"- 5월19일(목)     8시경 최초로 설사 복통 등의 증세로 학생 보건실 방문,  학교장에게 보고후 대책회의를 거쳐 경기도교육청 평생체육건강과 학교급식운영담당자에게 보고  17:40 경 권선구 보건소에 신고  18:20경 경기도교육청 평생체육건강과 학교급식운영담당계 3명 내교,  19:00경 권선구 보건소 내교 (보건소4명, 구청1명)  역학조사 실시    - 5월 20일(금)    11:10경 보건소 직원 4명 학교방문 및 설문조사, 직장도말검사 실시 - 의심환자 74명중 69명 (5명은 결석함, 4명은 신병치료, 1명은 현장체험).  의심환자 74명의 2배수인 148명을 대상으로 설문조사 실시  11:20경 경기도교육청 평생체육건강과 학교급식운영담당계 1명 내교  11:30경 식품의약품안정청 역학조사 수행 및 협조 (1명 내교)    - 5월 21일(토)    10:50경 경기도교육청 평생체육건강과 학교급식운영담당계에 일일 학교 식중독 의심환자 발생 구두 보고  11:00경 학교 위생관리 대책 협의 (보건실)  학생 개인 위생관리 매뉴얼 개발 협의    - 5월 22일(일)     9:00경 학교 소독 및 쥐 퇴치 등 교내 방역 실시  11:30경 일일 학교 식중독 의심환자 발생 구두 보고  - 총 환자 : 82명, 5월19일: 47명 호전, 5월 20일: 21명 호전, 5월 21일 : 11명 호전, 진행환자 3명  - 당일 식중독 의심 증세 발생 환자 : 0명  - 현재 식중독 의심 환자 : 총 3명 (집에서 자가치료 중 )  - 주요증세 : 복통 및 구토, 어지러움 증세 보임    - 5월 23일 (월)    8:50경 권선구 보건소 담당자(김범수) 검사 결과 문의  10:30경 일일 학교 식중독 의심환자 발생 구두 보고  * 당일 식중독 의심 증세 발생 환자 : 0명  * 식중독 의심 환자 : 총 0명    식중독 원인조사 결과  조리종사자, 환경가검물 및 음용수에서 노로바이러스, 병원성세균 미검출  학생 29명 중 10명 노로바이러스가 검출  김치업체<참참참식품(주)>지하수와 인체가검물에서 분리한 노로바이러스 유전자가 동일 subtype(아형)으로  분석되어 서로 유연관계가 확인됨.    주요 조치내용  * 5월 23일 김치납품업체(태양유통) 학교급식 납품 중지 알림  * 5월 31일 김치납품업체(태양유통) 계약해지 알림  * 5월 31일 김치납품업체 계약 해지로 인한 수의계약 체결    * 5월 31일 급식소위원회 개최 : 6월 1일부터 급식 재개    ",1,82,1
2012,3613499939,대전동신과학고등학교,고등학교,대전광역시교육청,2,Y,20110517, ,안정후 귀가조치,1,1,1
2012,4449690401,옥산초등학교,초등학교,경기도교육청,2,Y,20110314, ,학교식중독조기경보시스템에 식중독발생 학교로 등록되어있음.  학교급식소 역학조사 결과 모두 음성으로 판정되었으며 환자의 검사결과와 일치점이 없어 감염경로를 정확히 알 수가 없다고하였음  ,1,27,1
2012,5230166018,천안월봉고등학교,고등학교,충청남도교육청,2,Y,110829, ,위탁도시락 급식으로 인한 발생으로 9월 7일까지 환자치료 종결됨,1,348,1
2012,5306212007,인천석남중학교,중학교,인천광역시교육청,2,Y,20111216, ,"급식실 정수기 세균 기준량 초과 1대 발생,정수기 오염으로 인한 사고로 추청 할수 있으나 객관적 증거로 제시하기 어려움 조치는  물사용 중지, 세척 후 재검사 정상판정 후 사용",1,17,1
2012,5580783843,도림고등학교,고등학교,인천광역시교육청,2,Y,20110825, ,"장염 및 식중독 예방 교육자료 배부, 학교전체 방역실시, 급식실 소독실시, 학교전체 모든손잡이 및 문고리 알콜소독,일일학생건강상태파악등 8월28일 모든환자 완치로 인하여 급식개시함.",1,6,1
2012,6192184269,부산고등학교,고등학교,부산광역시교육청,2,Y,20110902, ,"사고원인-장독소형대장균 발생과 인과관계를 확정짓기 위한 보존식 및 기타 환경 검체의 세균학적 검사결과가 뒷받침되지 않아 정확한 오염원 및 경로를 단정짓기 어려움.  조치사항-급식중단 및 음용수 끓여서 공급, 교내 방역실시 및 급식시구 소독, 개인위생관리 철저 등 위생교육 실시, 비상대책반 편성 및 회의,학교 기숙사 잠정적 폐쇄",1,9,1
2012,6360351264,홍성공업고등학교,고등학교,충청남도교육청,2,Y,20110617, ,. 학교장 주재 긴급대책 회의 --> 역학조사 실시-->위탁급식 전면 중단,1,15,1
2012,6597655951,인천동명초등학교,초등학교,인천광역시교육청,2,Y,20120330, ,급식사고 발생 사항 없음(학생수 1명은 0명이 입력이 안되는 관계로 인한 기입),1,1,1
2012,6795142173,동작고등학교,고등학교,서울특별시교육청,2,Y,20110824, ,"(주)이씨엠디 계약해지, 직영급식 시작 전까지 도시락지참 ",1,37,1
2012,7077521383,청하초등학교,초등학교,전북특별자치도교육청,2,Y,20120130, ,숫자 미입력상태에서는 시스템에러발생으로 가상숫자 입력한 것임,1,1,1
2012,8007025897,마산중학교,중학교,경상남도교육청,2,Y,20110623, ,"  2011년 6월 23일 교내 식중독 유증상자를 인지하여 보건소 신고 후 위생교육실시, 가정통신문발송, 방역 실시 등의 조치를 취하였고 설사 환자 식단 조정 및 위생 지도 등 비상대책 회의를 통해 결정된 사항을 이행함. 창원교육지원청에서는 식중독대책반가동과 기존환자 추이 및 추가환자 관찰지도 하였고, 조리종사자, 학생 및 교직원 위생교육 실시 지도하였음. 마산합포구청 위생과에서 직장채변 및 사례조사, 환경가검물 수거 및 검사 의뢰하였고, 추가 유 증상자 가검물채취 및 설문조사, 식중독 예방관련 홍보물 배부하였음.    식중독 원인 역학조사 결과 덥고 습한 여름철, 조리실에서 학교급식 위생관리 소홀로 인해 벌어진 일로 추정되며 현재 개인위생 철저 및 식중독 예방 교육, 철저한 식재료 검수 및 급식 점검을 통해 급식 사고 재발 방지를 위해 노력하고 있음.",1,87,1
2012,8335821270,단국대학교사범대학부속고등학교,고등학교,서울특별시교육청,2,Y,20120302, ,해당사항없음(발생자 없음),1,0,1
2012,8392334342,경원중학교,중학교,서울특별시교육청,2,Y,20110829, ,"학교 급식, 급수 중단 및 역학조사 실시, 급식실 환경개선, 교내방역 실시, 식재료 납품업체 변경, 개인위생지도 강화",1,57,1
2012,8934384107,부산대학교사범대학부설고등학교,고등학교,교육부,2,Y,20110902, ,"○ 역학조사 검사 대상   ­ 보존식 7건(8.29~9.1)                                     ­ 음용수 4건(학교 정수기 3건, 업체 식품용수 1건)                                      ­ 환경검체 3건(진아 회동동센터 칼, 도마, 냉장고)                                      ­ 의심학생 가검물 검사(직장도말검사 총 51건, 채변검사 총 4건),                                       ­ 업체 조리원 가검물 검사(직장도말검사 총 15건),     ○ 검사항목 : 장티푸스 등 6종, 노로바이러스 등 5종    ○ 검사결과     채변 검사 결과 음성 판정    ?                        보존식 및 음용수(정수기) 검사결과 음성 판정                           식단표 확인, 식재료검수, 종사자건강 및 위생상태, 조리작업과정 등 조사결과  : 이상없음    ? 식중독 사고에 대한 역학조사결과 시사점    - 채변검사 결과 모두 음성이고, 운반위탁업체 조리종사원 채변검사 음성, 보존식ㆍ음용수 등에서도 균이 전혀 검출되지 않으므로 학교급식으로 인한 식중독으로 보기는 어려움.     ? 식중독 방지를 위한 개선방안 및 향후계획    - 손씻기 등 개인위생 철저 및 식중독 예방교육     - 철저한 식재료 검수 및 검식 철저(원산지, 유통기한, 검수온도 확인 철저)    - 조리된 음식 2시간 이내에 배식되도록 철저히 지도    - 식단작성 시 신중히 고려 : 쉽게 변질되거나 상하는 음식 최대한 배제    - 보존식 (-18℃, 144시간) 철저 관리 지도    - 조리실 내 청결 및 소독 철저히 지도    - 납품업체 및 조리종사원 위생교육 철저히 지도(월 1회 이상)    - 식중독 예방 3대원칙 마련     ? 청결과 소독의 원칙(조리장소, 청결한 기구, 식품취급자의 청결)     ? 신속의 원칙(세균이 증식하지 못하도록 취급함에 있어 세심한주의)     ? 냉각 또는 가열의 원칙(식품보관 시 세균번식을 최대한 막는 온도유지)    - 학교급식 자체 위생 안전 점검 방법 마련(학교급식법 제19조에 따름)     ?  식재료 수거 검사, 원산지 확인 철저 및 HACCP인증 제품 사용    - 학교 내 집단 환자 감시체계 상시 구축 운영 철저  ",1,161,1
2012,9393931806,정평중학교,중학교,경기도교육청,2,Y,20110520, ,"1. 환자파악 및 교육청, 보건소 신고  2. 역학조사 의뢰  3. 급식중단 및 교사전체 방역실시, 개인위생관리 철저 지도  4. 유증상자 전원 완치 및 역학조사 검사 확인(가검물,보존식,식수 모두 음성확인)  5. 참참참김치업체의 지하수와 인체가검물에서 분리한 노로바이러스 유전자가 동일함으로 확인됨.  6. 참참참김치업체와의 계약해지 및 도미솔김치업체와의 계약체결 후 정상급식실시함(11년6월1일).",1,32,1
2012,9840591490,일산동중학교,중학교,경기도교육청,2,Y,20111214, ,"전날제공된 물파래전이 원인으로 추정, 학교장 경고, 교감 주의, 해당조리업무자 사유서제출",1,6,1
2013,1172101795,칠보고등학교,고등학교,전북특별자치도교육청,2,Y,20130408, ,식사 후 급체로 인하여 병원에 보냄,1,1,1
2013,1227148234,설화고등학교,고등학교,충청남도교육청,2,Y,20120705, ,"교육청신고, 보건당국의 역학조사, 검체채취조사등 실시, 학교 급식중단   ",1,74,1
2013,1227148234,설화고등학교,고등학교,충청남도교육청,2,Y,20120726, ,"교육청신고, 보건당국의 역학조사, 검체채취조사등 실시, 학교 급식중단   ",2,19,1
2013,1256938457,안산강서고등학교,고등학교,경기도교육청,2,Y,20120827, ,"역학조사 결과 장독소형대장균이 발견되었고, 감염원은 김치 제조업체에서 제조한 김치류로 판명, 8월 27일 식중독 의심증상을 호소하는 학생이 있어 사건을 인지하고 다음날 설문조사로 인해 83명의 학생이 유증상 보임을 판단, 28일 11시 경 보건소와 교육청에 보고, 통원치료 56명, 입원환자2명 치료 조치, 학교장 긴급대책 회의, 개인위생 등 위생안전교육실시, 추가 환자 발생여부 조사실시, 김치는 볶아서, 생야채는 배식금지하여 정상급식 실시, 보건소와 교육청, 구청 위생과에서 환자와 조리종사자 가검물 채취, 손 세균검사 보건증검사, 보존식 수거, 지속적인 의심환자 모니터링 실시하였음. 후에 정확히 조사한 결과 식중독 감염자 수는 71명으로 확정 보고함.",1,71,1
